flight_number,flight_boarding_pt,flight_boarding_time,destination,menu_cycle,itemcategory,adults,children,elders,middle aged,teenagers,c,f,m,africa,americas,asia,europe,oceania,asian,asian / japanese,continental / european,indian,middle eastern,middle eastern / gulf,year,month,quarter,week,day,dayofweek,meal,dishsubcategory,pax_count
6,LHR,15:00.0,DXB,C ,Dinner,14,3,12,31,,3,22,47,8,1,16,17,13,0,0,0,0,0,0,2018,6,2,26,30,5,1,Red Meat,72
6,LHR,15:00.0,DXB,C ,Dinner,14,3,12,31,,3,22,47,8,1,16,17,13,0,0,0,0,0,0,2018,6,2,26,30,5,1,Seafood,72
6,LHR,15:00.0,DXB,D ,Dinner,15,1,7,40,3,1,21,53,5,2,17,27,12,0,0,0,0,0,0,2018,7,3,26,1,6,1,Poultry,75
6,LHR,15:00.0,DXB,D ,Dinner,15,1,7,40,3,1,21,53,5,2,17,27,12,0,0,0,1,0,0,2018,7,3,26,1,6,1,Poultry,75
6,LHR,15:00.0,DXB,D ,Dinner,15,1,7,40,3,1,21,53,5,2,17,27,12,0,0,0,0,0,0,2018,7,3,26,1,6,1,Red Meat,75
6,LHR,15:00.0,DXB,D ,Dinner,15,1,7,40,3,1,21,53,5,2,17,27,12,0,0,0,0,0,1,2018,7,3,26,1,6,1,Seafood,75
8,LHR,05:00.0,DXB,C ,Lunch,21,,14,42,,,27,71,3,7,17,38,11,0,0,0,0,0,0,2018,6,2,25,24,6,1,Poultry,98
8,LHR,05:00.0,DXB,C ,Lunch,21,,14,42,,,27,71,3,7,17,38,11,0,0,0,0,0,0,2018,6,2,25,24,6,1,Red Meat,98
8,LHR,05:00.0,DXB,C ,Lunch,21,,14,42,,,27,71,3,7,17,38,11,0,0,0,0,0,0,2018,6,2,25,24,6,1,Seafood,98
8,LHR,05:00.0,DXB,C ,Lunch,21,1,17,45,1,,38,57,1,2,20,45,16,0,0,0,0,0,0,2018,6,2,26,25,0,1,Poultry,94
8,LHR,05:00.0,DXB,C ,Lunch,21,1,17,45,1,,38,57,1,2,20,45,16,0,0,0,0,0,0,2018,6,2,26,25,0,1,Red Meat,94
8,LHR,05:00.0,DXB,C ,Lunch,21,1,17,45,1,,38,57,1,2,20,45,16,0,0,0,0,0,0,2018,6,2,26,25,0,1,Seafood,94
8,LHR,05:00.0,DXB,C ,Lunch,21,6,11,39,4,6,29,47,2,8,34,30,7,0,0,0,0,0,0,2018,6,2,26,26,1,1,Poultry,82
8,LHR,05:00.0,DXB,C ,Lunch,21,6,11,39,4,6,29,47,2,8,34,30,7,0,0,0,0,0,0,2018,6,2,26,26,1,1,Red Meat,82
8,LHR,05:00.0,DXB,C ,Lunch,21,6,11,39,4,6,29,47,2,8,34,30,7,0,0,0,0,0,0,2018,6,2,26,26,1,1,Seafood,82
8,LHR,05:00.0,DXB,C ,Lunch,17,1,19,27,3,1,26,43,2,1,25,27,11,0,0,0,0,0,0,2018,6,2,26,27,2,1,Poultry,70
8,LHR,05:00.0,DXB,C ,Lunch,17,1,19,27,3,1,26,43,2,1,25,27,11,0,0,0,0,0,0,2018,6,2,26,27,2,1,Red Meat,70
8,LHR,05:00.0,DXB,C ,Lunch,17,1,19,27,3,1,26,43,2,1,25,27,11,0,0,0,0,0,0,2018,6,2,26,27,2,1,Seafood,70
8,LHR,05:00.0,DXB,C ,Lunch,21,3,23,33,1,1,35,48,,2,19,37,23,0,0,0,0,0,0,2018,6,2,26,28,3,1,Poultry,82
8,LHR,05:00.0,DXB,C ,Lunch,21,3,23,33,1,1,35,48,,2,19,37,23,0,0,0,0,0,0,2018,6,2,26,28,3,1,Red Meat,82
8,LHR,05:00.0,DXB,C ,Lunch,21,3,23,33,1,1,35,48,,2,19,37,23,0,0,0,0,0,0,2018,6,2,26,28,3,1,Seafood,82
8,LHR,05:00.0,DXB,C ,Lunch,16,3,8,36,1,2,19,46,,1,24,24,15,0,0,0,0,0,0,2018,6,2,26,29,4,1,Poultry,66
8,LHR,05:00.0,DXB,C ,Lunch,16,3,8,36,1,2,19,46,,1,24,24,15,0,0,0,0,0,0,2018,6,2,26,29,4,1,Red Meat,66
8,LHR,05:00.0,DXB,C ,Lunch,16,3,8,36,1,2,19,46,,1,24,24,15,0,0,0,0,0,0,2018,6,2,26,29,4,1,Seafood,66
8,LHR,05:00.0,DXB,C ,Lunch,19,1,12,32,,,20,49,2,7,13,26,14,0,0,0,0,0,0,2018,6,2,26,30,5,1,Poultry,68
8,LHR,05:00.0,DXB,C ,Lunch,19,1,12,32,,,20,49,2,7,13,26,14,0,0,0,0,0,0,2018,6,2,26,30,5,1,Red Meat,68
8,LHR,05:00.0,DXB,C ,Lunch,19,1,12,32,,,20,49,2,7,13,26,14,0,0,0,0,0,0,2018,6,2,26,30,5,1,Seafood,68
8,LHR,05:00.0,DXB,D ,Lunch,15,3,18,27,,4,20,49,4,4,12,18,15,0,0,0,1,0,0,2018,7,3,26,1,6,1,Poultry,73
8,LHR,05:00.0,DXB,D ,Lunch,15,3,18,27,,4,20,49,4,4,12,18,15,0,0,0,0,0,0,2018,7,3,26,1,6,1,Poultry,73
8,LHR,05:00.0,DXB,D ,Lunch,15,3,18,27,,4,20,49,4,4,12,18,15,0,0,0,0,0,0,2018,7,3,26,1,6,1,Red Meat,73
8,LHR,05:00.0,DXB,D ,Lunch,15,3,18,27,,4,20,49,4,4,12,18,15,0,0,0,0,0,1,2018,7,3,26,1,6,1,Seafood,73
29,DXB,40:00.0,LHR,C ,Lunch,26,7,10,37,5,8,33,50,23,2,26,19,10,0,0,0,0,0,0,2018,6,2,25,24,6,1,Poultry,90
29,DXB,40:00.0,LHR,C ,Lunch,26,7,10,37,5,8,33,50,23,2,26,19,10,0,0,0,0,0,0,2018,6,2,25,24,6,1,Red Meat,90
29,DXB,40:00.0,LHR,C ,Lunch,26,7,10,37,5,8,33,50,23,2,26,19,10,0,0,0,0,0,0,2018,6,2,25,24,6,1,Seafood,90
29,DXB,40:00.0,LHR,C ,Lunch,20,6,17,46,3,6,35,61,12,4,37,27,12,0,0,0,0,0,0,2018,6,2,26,25,0,1,Poultry,102
29,DXB,40:00.0,LHR,C ,Lunch,20,6,17,46,3,6,35,61,12,4,37,27,12,0,0,0,0,0,0,2018,6,2,26,25,0,1,Red Meat,102
29,DXB,40:00.0,LHR,C ,Lunch,20,6,17,46,3,6,35,61,12,4,37,27,12,0,0,0,0,0,0,2018,6,2,26,25,0,1,Seafood,102
29,DXB,40:00.0,LHR,C ,Lunch,23,6,18,38,3,5,46,41,7,9,22,42,8,0,0,0,0,0,0,2018,6,2,26,26,1,1,Poultry,92
29,DXB,40:00.0,LHR,C ,Lunch,23,6,18,38,3,5,46,41,7,9,22,42,8,0,0,0,0,0,0,2018,6,2,26,26,1,1,Red Meat,92
29,DXB,40:00.0,LHR,C ,Lunch,23,6,18,38,3,5,46,41,7,9,22,42,8,0,0,0,0,0,0,2018,6,2,26,26,1,1,Seafood,92
29,DXB,40:00.0,LHR,C ,Lunch,23,12,11,38,6,9,49,42,5,10,51,20,2,0,0,0,0,0,0,2018,6,2,26,27,2,1,Poultry,97
29,DXB,40:00.0,LHR,C ,Lunch,23,12,11,38,6,9,49,42,5,10,51,20,2,0,0,0,0,0,0,2018,6,2,26,27,2,1,Red Meat,97
29,DXB,40:00.0,LHR,C ,Lunch,23,12,11,38,6,9,49,42,5,10,51,20,2,0,0,0,0,0,0,2018,6,2,26,27,2,1,Seafood,97
29,DXB,40:00.0,LHR,C ,Lunch,26,7,15,35,6,6,38,51,12,4,24,29,20,0,0,0,0,0,0,2018,6,2,26,28,3,1,Poultry,94
29,DXB,40:00.0,LHR,C ,Lunch,26,7,15,35,6,6,38,51,12,4,24,29,20,0,0,0,0,0,0,2018,6,2,26,28,3,1,Red Meat,94
29,DXB,40:00.0,LHR,C ,Lunch,26,7,15,35,6,6,38,51,12,4,24,29,20,0,0,0,0,0,0,2018,6,2,26,28,3,1,Seafood,94
29,DXB,40:00.0,LHR,C ,Lunch,19,,15,43,5,2,32,55,13,3,17,37,11,0,0,0,0,0,0,2018,6,2,26,29,4,1,Poultry,89
29,DXB,40:00.0,LHR,C ,Lunch,19,,15,43,5,2,32,55,13,3,17,37,11,0,0,0,0,0,0,2018,6,2,26,29,4,1,Red Meat,89
29,DXB,40:00.0,LHR,C ,Lunch,19,,15,43,5,2,32,55,13,3,17,37,11,0,0,0,0,0,0,2018,6,2,26,29,4,1,Seafood,89
29,DXB,40:00.0,LHR,C ,Lunch,10,7,12,26,5,8,32,36,8,3,21,16,9,0,0,0,0,0,0,2018,6,2,26,30,5,1,Poultry,76
29,DXB,40:00.0,LHR,C ,Lunch,10,7,12,26,5,8,32,36,8,3,21,16,9,0,0,0,0,0,0,2018,6,2,26,30,5,1,Red Meat,76
29,DXB,40:00.0,LHR,C ,Lunch,10,7,12,26,5,8,32,36,8,3,21,16,9,0,0,0,0,0,0,2018,6,2,26,30,5,1,Seafood,76
30,LHR,55:00.0,DXB,C ,Lunch,31,3,15,40,,2,35,54,10,1,41,36,,0,0,0,0,0,0,2018,6,2,25,24,6,1,Poultry,90
30,LHR,55:00.0,DXB,C ,Lunch,31,3,15,40,,2,35,54,10,1,41,36,,0,0,0,0,0,0,2018,6,2,25,24,6,1,Red Meat,90
30,LHR,55:00.0,DXB,C ,Lunch,31,3,15,40,,2,35,54,10,1,41,36,,0,0,0,0,0,0,2018,6,2,25,24,6,1,Seafood,90
30,LHR,55:00.0,DXB,C ,Lunch,41,3,12,24,7,2,34,55,15,6,40,26,,0,0,0,0,0,0,2018,6,2,26,25,0,1,Poultry,90
30,LHR,55:00.0,DXB,C ,Lunch,41,3,12,24,7,2,34,55,15,6,40,26,,0,0,0,0,0,0,2018,6,2,26,25,0,1,Red Meat,90
30,LHR,55:00.0,DXB,C ,Lunch,41,3,12,24,7,2,34,55,15,6,40,26,,0,0,0,0,0,0,2018,6,2,26,25,0,1,Seafood,90
30,LHR,55:00.0,DXB,C ,Lunch,23,5,5,18,1,4,17,31,12,1,19,19,,0,0,0,0,0,0,2018,6,2,26,26,1,1,Poultry,51
30,LHR,55:00.0,DXB,C ,Lunch,23,5,5,18,1,4,17,31,12,1,19,19,,0,0,0,0,0,0,2018,6,2,26,26,1,1,Red Meat,51
30,LHR,55:00.0,DXB,C ,Lunch,23,5,5,18,1,4,17,31,12,1,19,19,,0,0,0,0,0,0,2018,6,2,26,26,1,1,Seafood,51
30,LHR,55:00.0,DXB,C ,Lunch,23,1,9,18,5,,32,37,2,,29,23,1,0,0,0,0,0,0,2018,6,2,26,27,2,1,Poultry,68
30,LHR,55:00.0,DXB,C ,Lunch,23,1,9,18,5,,32,37,2,,29,23,1,0,0,0,0,0,0,2018,6,2,26,27,2,1,Red Meat,68
30,LHR,55:00.0,DXB,C ,Lunch,23,1,9,18,5,,32,37,2,,29,23,1,0,0,0,0,0,0,2018,6,2,26,27,2,1,Seafood,68
30,LHR,55:00.0,DXB,C ,Lunch,22,5,5,30,2,3,33,30,7,1,31,23,2,0,0,0,0,0,0,2018,6,2,26,28,3,1,Poultry,64
30,LHR,55:00.0,DXB,C ,Lunch,22,5,5,30,2,3,33,30,7,1,31,23,2,0,0,0,0,0,0,2018,6,2,26,28,3,1,Red Meat,64
30,LHR,55:00.0,DXB,C ,Lunch,22,5,5,30,2,3,33,30,7,1,31,23,2,0,0,0,0,0,0,2018,6,2,26,28,3,1,Seafood,64
30,LHR,55:00.0,DXB,C ,Lunch,34,4,15,21,,4,26,47,4,4,42,18,4,0,0,0,0,0,0,2018,6,2,26,29,4,1,Poultry,77
30,LHR,55:00.0,DXB,C ,Lunch,34,4,15,21,,4,26,47,4,4,42,18,4,0,0,0,0,0,0,2018,6,2,26,29,4,1,Red Meat,77
30,LHR,55:00.0,DXB,C ,Lunch,34,4,15,21,,4,26,47,4,4,42,18,4,0,0,0,0,0,0,2018,6,2,26,29,4,1,Seafood,77
30,LHR,55:00.0,DXB,C ,Lunch,26,3,9,28,3,2,23,52,8,2,41,17,,0,0,0,0,0,0,2018,6,2,26,30,5,1,Poultry,76
30,LHR,55:00.0,DXB,C ,Lunch,26,3,9,28,3,2,23,52,8,2,41,17,,0,0,0,0,0,0,2018,6,2,26,30,5,1,Red Meat,76
30,LHR,55:00.0,DXB,C ,Lunch,26,3,9,28,3,2,23,52,8,2,41,17,,0,0,0,0,0,0,2018,6,2,26,30,5,1,Seafood,76
30,LHR,55:00.0,DXB,D ,Lunch,20,7,7,33,2,3,27,42,6,3,37,19,2,0,0,0,1,0,0,2018,7,3,26,1,6,1,Poultry,68
30,LHR,55:00.0,DXB,D ,Lunch,20,7,7,33,2,3,27,42,6,3,37,19,2,0,0,0,0,0,0,2018,7,3,26,1,6,1,Poultry,68
30,LHR,55:00.0,DXB,D ,Lunch,20,7,7,33,2,3,27,42,6,3,37,19,2,0,0,0,0,0,0,2018,7,3,26,1,6,1,Red Meat,68
30,LHR,55:00.0,DXB,D ,Lunch,20,7,7,33,2,3,27,42,6,3,37,19,2,0,0,0,0,0,1,2018,7,3,26,1,6,1,Seafood,68
31,DXB,25:00.0,LHR,C ,Lunch,35,6,7,40,6,5,36,61,2,2,27,52,9,0,0,0,0,0,0,2018,6,2,25,24,6,1,Poultry,101
31,DXB,25:00.0,LHR,C ,Lunch,35,6,7,40,6,5,36,61,2,2,27,52,9,0,0,0,0,0,0,2018,6,2,25,24,6,1,Red Meat,101
31,DXB,25:00.0,LHR,C ,Lunch,35,6,7,40,6,5,36,61,2,2,27,52,9,0,0,0,0,0,0,2018,6,2,25,24,6,1,Seafood,101
31,DXB,25:00.0,LHR,C ,Lunch,24,8,8,34,7,7,32,48,6,7,33,28,6,0,0,0,0,0,0,2018,6,2,26,25,0,1,Poultry,87
31,DXB,25:00.0,LHR,C ,Lunch,24,8,8,34,7,7,32,48,6,7,33,28,6,0,0,0,0,0,0,2018,6,2,26,25,0,1,Red Meat,87
31,DXB,25:00.0,LHR,C ,Lunch,24,8,8,34,7,7,32,48,6,7,33,28,6,0,0,0,0,0,0,2018,6,2,26,25,0,1,Seafood,87
31,DXB,25:00.0,LHR,C ,Lunch,22,5,17,31,10,4,34,47,1,3,35,31,14,0,0,0,0,0,0,2018,6,2,26,26,1,1,Poultry,84
31,DXB,25:00.0,LHR,C ,Lunch,22,5,17,31,10,4,34,47,1,3,35,31,14,0,0,0,0,0,0,2018,6,2,26,26,1,1,Red Meat,84
31,DXB,25:00.0,LHR,C ,Lunch,22,5,17,31,10,4,34,47,1,3,35,31,14,0,0,0,0,0,0,2018,6,2,26,26,1,1,Seafood,84
31,DXB,25:00.0,LHR,C ,Lunch,13,15,11,35,14,14,39,40,2,3,51,31,,0,0,0,0,0,0,2018,6,2,26,27,2,1,Poultry,92
31,DXB,25:00.0,LHR,C ,Lunch,13,15,11,35,14,14,39,40,2,3,51,31,,0,0,0,0,0,0,2018,6,2,26,27,2,1,Red Meat,92
31,DXB,25:00.0,LHR,C ,Lunch,13,15,11,35,14,14,39,40,2,3,51,31,,0,0,0,0,0,0,2018,6,2,26,27,2,1,Seafood,92
31,DXB,25:00.0,LHR,C ,Lunch,25,5,15,32,5,5,38,39,2,4,23,37,16,0,0,0,0,0,0,2018,6,2,26,28,3,1,Poultry,82
31,DXB,25:00.0,LHR,C ,Lunch,25,5,15,32,5,5,38,39,2,4,23,37,16,0,0,0,0,0,0,2018,6,2,26,28,3,1,Red Meat,82
31,DXB,25:00.0,LHR,C ,Lunch,25,5,15,32,5,5,38,39,2,4,23,37,16,0,0,0,0,0,0,2018,6,2,26,28,3,1,Seafood,82
31,DXB,25:00.0,LHR,C ,Lunch,19,3,16,40,1,3,33,58,5,4,31,35,3,0,0,0,0,0,0,2018,6,2,26,29,4,1,Poultry,94
31,DXB,25:00.0,LHR,C ,Lunch,19,3,16,40,1,3,33,58,5,4,31,35,3,0,0,0,0,0,0,2018,6,2,26,29,4,1,Red Meat,94
31,DXB,25:00.0,LHR,C ,Lunch,19,3,16,40,1,3,33,58,5,4,31,35,3,0,0,0,0,0,0,2018,6,2,26,29,4,1,Seafood,94
31,DXB,25:00.0,LHR,C ,Lunch,23,3,7,26,6,5,29,45,1,3,25,29,3,0,0,0,0,0,0,2018,6,2,26,30,5,1,Poultry,79
31,DXB,25:00.0,LHR,C ,Lunch,23,3,7,26,6,5,29,45,1,3,25,29,3,0,0,0,0,0,0,2018,6,2,26,30,5,1,Red Meat,79
31,DXB,25:00.0,LHR,C ,Lunch,23,3,7,26,6,5,29,45,1,3,25,29,3,0,0,0,0,0,0,2018,6,2,26,30,5,1,Seafood,79
32,LHR,50:00.0,DXB,C ,Dinner,35,7,9,39,1,5,28,64,5,3,34,39,9,0,0,0,0,0,0,2018,6,2,25,24,6,1,Poultry,95
32,LHR,50:00.0,DXB,C ,Dinner,35,7,9,39,1,5,28,64,5,3,34,39,9,0,0,0,0,0,0,2018,6,2,25,24,6,1,Red Meat,95
32,LHR,50:00.0,DXB,C ,Dinner,35,7,9,39,1,5,28,64,5,3,34,39,9,0,0,0,0,0,0,2018,6,2,25,24,6,1,Seafood,95
32,LHR,50:00.0,DXB,C ,Dinner,33,7,12,43,,7,30,58,3,5,36,47,4,0,0,0,0,0,0,2018,6,2,26,25,0,1,Poultry,95
32,LHR,50:00.0,DXB,C ,Dinner,33,7,12,43,,7,30,58,3,5,36,47,4,0,0,0,0,0,0,2018,6,2,26,25,0,1,Red Meat,95
32,LHR,50:00.0,DXB,C ,Dinner,33,7,12,43,,7,30,58,3,5,36,47,4,0,0,0,0,0,0,2018,6,2,26,25,0,1,Seafood,95
32,LHR,50:00.0,DXB,C ,Dinner,24,1,14,22,2,1,28,39,8,5,26,17,7,0,0,0,0,0,0,2018,6,2,26,26,1,1,Poultry,68
32,LHR,50:00.0,DXB,C ,Dinner,24,1,14,22,2,1,28,39,8,5,26,17,7,0,0,0,0,0,0,2018,6,2,26,26,1,1,Red Meat,68
32,LHR,50:00.0,DXB,C ,Dinner,24,1,14,22,2,1,28,39,8,5,26,17,7,0,0,0,0,0,0,2018,6,2,26,26,1,1,Seafood,68
32,LHR,50:00.0,DXB,C ,Dinner,29,4,5,31,2,2,25,51,7,4,36,21,3,0,0,0,0,0,0,2018,6,2,26,27,2,1,Poultry,76
32,LHR,50:00.0,DXB,C ,Dinner,29,4,5,31,2,2,25,51,7,4,36,21,3,0,0,0,0,0,0,2018,6,2,26,27,2,1,Red Meat,76
32,LHR,50:00.0,DXB,C ,Dinner,29,4,5,31,2,2,25,51,7,4,36,21,3,0,0,0,0,0,0,2018,6,2,26,27,2,1,Seafood,76
32,LHR,50:00.0,DXB,C ,Dinner,17,4,18,32,3,4,28,44,9,4,31,27,3,0,0,0,0,0,0,2018,6,2,26,28,3,1,Poultry,76
32,LHR,50:00.0,DXB,C ,Dinner,17,4,18,32,3,4,28,44,9,4,31,27,3,0,0,0,0,0,0,2018,6,2,26,28,3,1,Red Meat,76
32,LHR,50:00.0,DXB,C ,Dinner,17,4,18,32,3,4,28,44,9,4,31,27,3,0,0,0,0,0,0,2018,6,2,26,28,3,1,Seafood,76
32,LHR,50:00.0,DXB,C ,Dinner,27,6,8,19,2,5,26,37,6,4,31,14,4,0,0,0,0,0,0,2018,6,2,26,29,4,1,Poultry,67
32,LHR,50:00.0,DXB,C ,Dinner,27,6,8,19,2,5,26,37,6,4,31,14,4,0,0,0,0,0,0,2018,6,2,26,29,4,1,Red Meat,67
32,LHR,50:00.0,DXB,C ,Dinner,27,6,8,19,2,5,26,37,6,4,31,14,4,0,0,0,0,0,0,2018,6,2,26,29,4,1,Seafood,67
32,LHR,50:00.0,DXB,C ,Dinner,17,2,6,31,2,1,22,40,8,2,20,16,8,0,0,0,0,0,0,2018,6,2,26,30,5,1,Poultry,62
32,LHR,50:00.0,DXB,C ,Dinner,17,2,6,31,2,1,22,40,8,2,20,16,8,0,0,0,0,0,0,2018,6,2,26,30,5,1,Red Meat,62
32,LHR,50:00.0,DXB,C ,Dinner,17,2,6,31,2,1,22,40,8,2,20,16,8,0,0,0,0,0,0,2018,6,2,26,30,5,1,Seafood,62
32,LHR,50:00.0,DXB,D ,Dinner,19,1,11,27,2,1,26,37,9,7,12,23,7,0,0,0,0,0,0,2018,7,3,26,1,6,1,Poultry,64
32,LHR,50:00.0,DXB,D ,Dinner,19,1,11,27,2,1,26,37,9,7,12,23,7,0,0,0,1,0,0,2018,7,3,26,1,6,1,Poultry,64
32,LHR,50:00.0,DXB,D ,Dinner,19,1,11,27,2,1,26,37,9,7,12,23,7,0,0,0,0,0,0,2018,7,3,26,1,6,1,Red Meat,64
32,LHR,50:00.0,DXB,D ,Dinner,19,1,11,27,2,1,26,37,9,7,12,23,7,0,0,0,0,0,1,2018,7,3,26,1,6,1,Seafood,64
45,DXB,25:00.0,FRA,C ,Lunch,20,1,13,29,1,1,21,47,4,2,26,16,16,0,0,0,0,0,0,2018,6,2,25,24,6,1,Poultry,69
45,DXB,25:00.0,FRA,C ,Lunch,20,1,13,29,1,1,21,47,4,2,26,16,16,0,0,0,0,0,0,2018,6,2,25,24,6,1,Red Meat,69
45,DXB,25:00.0,FRA,C ,Lunch,20,1,13,29,1,1,21,47,4,2,26,16,16,0,0,0,0,0,0,2018,6,2,25,24,6,1,Seafood,69
45,DXB,25:00.0,FRA,C ,Lunch,12,1,21,25,4,2,29,38,3,8,21,15,16,0,0,0,0,0,0,2018,6,2,26,25,0,1,Poultry,69
45,DXB,25:00.0,FRA,C ,Lunch,12,1,21,25,4,2,29,38,3,8,21,15,16,0,0,0,0,0,0,2018,6,2,26,25,0,1,Red Meat,69
45,DXB,25:00.0,FRA,C ,Lunch,12,1,21,25,4,2,29,38,3,8,21,15,16,0,0,0,0,0,0,2018,6,2,26,25,0,1,Seafood,69
45,DXB,25:00.0,FRA,C ,Lunch,9,7,4,23,4,5,21,25,1,2,24,11,9,0,0,0,0,0,0,2018,6,2,26,26,1,1,Poultry,49
45,DXB,25:00.0,FRA,C ,Lunch,9,7,4,23,4,5,21,25,1,2,24,11,9,0,0,0,0,0,0,2018,6,2,26,26,1,1,Red Meat,49
45,DXB,25:00.0,FRA,C ,Lunch,9,7,4,23,4,5,21,25,1,2,24,11,9,0,0,0,0,0,0,2018,6,2,26,26,1,1,Seafood,49
45,DXB,25:00.0,FRA,C ,Lunch,7,2,8,22,6,2,14,34,1,1,9,25,9,0,0,0,0,0,0,2018,6,2,26,27,2,1,Poultry,50
45,DXB,25:00.0,FRA,C ,Lunch,7,2,8,22,6,2,14,34,1,1,9,25,9,0,0,0,0,0,0,2018,6,2,26,27,2,1,Red Meat,50
45,DXB,25:00.0,FRA,C ,Lunch,7,2,8,22,6,2,14,34,1,1,9,25,9,0,0,0,0,0,0,2018,6,2,26,27,2,1,Seafood,50
